HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3NXNZ5RS1B900X7ZP1V1IXXSBJP792,A2VLW778RK97P2,Approved,"Fri Mar 28 19:29:45 PDT 2014","Fri Mar 28 19:30:06 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_4_4"",""oid"":""comp_92_5"",""qpos"":1,""opos"":88}",1396060191383,"{""quid"":""q_2_4"",""oid"":""comp_2_5"",""qpos"":0,""opos"":0}",1396060191383,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3RANCT1ZVGTLM1YS0T28JV627URUB3,A2RRU9WGFBPA3J,Approved,"Fri Mar 28 19:36:23 PDT 2014","Fri Mar 28 19:37:57 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_360_4"",""oid"":""comp_361_5"",""qpos"":1,""opos"":0}",1396060669966,"{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":0}",1396060669966,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3UOUJI6MTEQSZ41T5PUQ8SXUQXFUXC,A1OPMZSKDDOG2X,Approved,"Fri Mar 28 19:39:52 PDT 2014","Fri Mar 28 19:42:04 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_110_4"",""oid"":""comp_111_5"",""qpos"":5,""opos"":1}",1396060894397,"{""quid"":""q_2_4"",""oid"":""comp_2_5"",""qpos"":0,""opos"":0}",1396060894397,"{""quid"":""q_4_4"",""oid"":""comp_97_5"",""qpos"":1,""opos"":93}",1396060894397,"{""quid"":""q_101_4"",""oid"":""comp_101_5"",""qpos"":2,""opos"":0}",1396060894397,"{""quid"":""q_105_4"",""oid"":""comp_106_5"",""qpos"":3,""opos"":1}",1396060894397,"{""quid"":""q_107_4"",""oid"":""comp_108_5"",""qpos"":4,""opos"":1}",1396060894397,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3G2UL9A02EQDIE51RUSPYN6QLIJ67S,A16M46MK3XDRCL,Approved,"Fri Mar 28 19:41:17 PDT 2014","Fri Mar 28 19:45:45 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_511_4"",""oid"":""comp_511_5"",""qpos"":8,""opos"":2}",1396061115928,"{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":0}",1396061115928,"{""quid"":""q_416_4"",""oid"":""comp_417_5"",""qpos"":1,""opos"":1}",1396061115928,"{""quid"":""q_360_4"",""oid"":""comp_361_5"",""qpos"":2,""opos"":1}",1396061115928,"{""quid"":""q_494_4"",""oid"":""comp_495_5"",""qpos"":3,""opos"":2}",1396061115928,"{""quid"":""q_470_4"",""oid"":""comp_471_5"",""qpos"":4,""opos"":2}",1396061115928,"{""quid"":""q_412_4"",""oid"":""comp_413_5"",""qpos"":5,""opos"":1}",1396061115928,"{""quid"":""q_420_4"",""oid"":""comp_420_5"",""qpos"":6,""opos"":0}",1396061115928,"{""quid"":""q_377_4"",""oid"":""comp_382_5"",""qpos"":7,""opos"":5}",1396061115928,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3WQQ9FUS6B6NO4RFXQ13N3ODA32B87,A3PAR497WOJEDU,Approved,"Fri Mar 28 20:03:29 PDT 2014","Fri Mar 28 20:06:44 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_110_4"",""oid"":""comp_111_5"",""qpos"":5,""opos"":1}",1396062375261,"{""quid"":""q_2_4"",""oid"":""comp_2_5"",""qpos"":0,""opos"":1}",1396062375261,"{""quid"":""q_4_4"",""oid"":""comp_96_5"",""qpos"":1,""opos"":92}",1396062375261,"{""quid"":""q_101_4"",""oid"":""comp_102_5"",""qpos"":2,""opos"":1}",1396062375261,"{""quid"":""q_105_4"",""oid"":""comp_106_5"",""qpos"":3,""opos"":1}",1396062375261,"{""quid"":""q_107_4"",""oid"":""comp_108_5"",""qpos"":4,""opos"":1}",1396062375261,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3J4Q2Z4UTZFLIBPMEBEZW8MYEACWQP,A746183X8258H,Approved,"Fri Mar 28 22:05:56 PDT 2014","Fri Mar 28 22:07:43 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_511_4"",""oid"":""comp_512_5"",""qpos"":14,""opos"":1}",1396069561146,"{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":0}",1396069561146,"{""quid"":""q_456_4"",""oid"":""comp_456_5"",""qpos"":1,""opos"":0}",1396069561146,"{""quid"":""q_356_4"",""oid"":""comp_357_5"",""qpos"":2,""opos"":1}",1396069561146,"{""quid"":""q_482_4"",""oid"":""comp_483_5"",""qpos"":3,""opos"":1}",1396069561146,"{""quid"":""q_502_4"",""oid"":""comp_503_5"",""qpos"":4,""opos"":1}",1396069561146,"{""quid"":""q_362_4"",""oid"":""comp_362_5"",""qpos"":5,""opos"":2}",1396069561146,"{""quid"":""q_395_4"",""oid"":""comp_396_5"",""qpos"":6,""opos"":1}",1396069561146,"{""quid"":""q_391_4"",""oid"":""comp_393_5"",""qpos"":7,""opos"":1}",1396069561146,"{""quid"":""q_259_4"",""oid"":""comp_344_5"",""qpos"":8,""opos"":11}",1396069561146,"{""quid"":""q_486_4"",""oid"":""comp_487_5"",""qpos"":9,""opos"":1}",1396069561146,"{""quid"":""q_466_4"",""oid"":""comp_468_5"",""qpos"":10,""opos"":1}",1396069561146,"{""quid"":""q_389_4"",""oid"":""comp_389_5"",""qpos"":11,""opos"":1}",1396069561146,"{""quid"":""q_414_4"",""oid"":""comp_414_5"",""qpos"":12,""opos"":0}",1396069561146,"{""quid"":""q_416_4"",""oid"":""comp_417_5"",""qpos"":13,""opos"":2}",1396069561146,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3Z3ZLGNNSJ6ORDNY4R3XRBB1GHJ3QR,AC5LU9TF9CTK9,Approved,"Fri Mar 28 22:20:55 PDT 2014","Fri Mar 28 22:23:08 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_107_4"",""oid"":""comp_108_5"",""qpos"":4,""opos"":1}",1396070568865,"{""quid"":""q_2_4"",""oid"":""comp_2_5"",""qpos"":0,""opos"":1}",1396070568865,"{""quid"":""q_4_4"",""oid"":""comp_50_5"",""qpos"":1,""opos"":46}",1396070568865,"{""quid"":""q_101_4"",""oid"":""comp_102_5"",""qpos"":2,""opos"":1}",1396070568865,"{""quid"":""q_105_4"",""oid"":""comp_106_5"",""qpos"":3,""opos"":1}",1396070568865,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3G5W44VEU8U3AM1RM1QKEJO1LGVGKJ,A2O4M3CJS7563O,Approved,"Fri Mar 28 22:34:44 PDT 2014","Fri Mar 28 22:36:27 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_259_4"",""oid"":""comp_345_5"",""qpos"":2,""opos"":10}",1396071346590,"{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":1}",1396071346590,"{""quid"":""q_450_4"",""oid"":""comp_450_5"",""qpos"":1,""opos"":0}|{""quid"":""q_450_4"",""oid"":""comp_451_5"",""qpos"":1,""opos"":1}|{""quid"":""q_450_4"",""oid"":""comp_452_5"",""qpos"":1,""opos"":2}|{""quid"":""q_450_4"",""oid"":""comp_453_5"",""qpos"":1,""opos"":3}|{""quid"":""q_450_4"",""oid"":""comp_454_5"",""qpos"":1,""opos"":4}|{""quid"":""q_450_4"",""oid"":""comp_455_5"",""qpos"":1,""opos"":5}",1396071346590,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",326O153BMJAXC2ZQOPE9A38ZORLEDP,A2OE4K3PE3Y8P4,Approved,"Fri Mar 28 23:46:16 PDT 2014","Fri Mar 28 23:47:39 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":1}",1396075726965,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3HRMW88U1721P6Q9TBEX84TP3570MD,AAK9BNX06IXZN,Approved,"Sat Mar 29 02:20:25 PDT 2014","Sat Mar 29 02:23:21 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_444_4"",""oid"":""comp_449_5"",""qpos"":12,""opos"":0}|{""quid"":""q_444_4"",""oid"":""comp_448_5"",""qpos"":12,""opos"":1}|{""quid"":""q_444_4"",""oid"":""comp_447_5"",""qpos"":12,""opos"":2}|{""quid"":""q_444_4"",""oid"":""comp_446_5"",""qpos"":12,""opos"":3}|{""quid"":""q_444_4"",""oid"":""comp_445_5"",""qpos"":12,""opos"":4}|{""quid"":""q_444_4"",""oid"":""comp_444_5"",""qpos"":12,""opos"":5}",1396120825392,"{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":0}",1396120825392,"{""quid"":""q_356_4"",""oid"":""comp_356_5"",""qpos"":1,""opos"":0}",1396120825392,"{""quid"":""q_482_4"",""oid"":""comp_482_5"",""qpos"":2,""opos"":0}",1396120825392,"{""quid"":""q_259_4"",""oid"":""comp_343_5"",""qpos"":3,""opos"":84}",1396120825392,"{""quid"":""q_389_4"",""oid"":""comp_389_5"",""qpos"":4,""opos"":0}",1396120825392,"{""quid"":""q_470_4"",""oid"":""comp_472_5"",""qpos"":5,""opos"":1}",1396120825392,"{""quid"":""q_377_4"",""oid"":""comp_381_5"",""qpos"":6,""opos"":5}",1396120825392,"{""quid"":""q_433_4"",""oid"":""comp_433_5"",""qpos"":7,""opos"":0}",1396120825392,"{""quid"":""q_412_4"",""oid"":""comp_412_5"",""qpos"":8,""opos"":0}",1396120825392,"{""quid"":""q_486_4"",""oid"":""comp_488_5"",""qpos"":9,""opos"":1}",1396120825392,"{""quid"":""q_466_4"",""oid"":""comp_469_5"",""qpos"":10,""opos"":0}",1396120825392,"{""quid"":""q_506_4"",""oid"":""comp_510_5"",""qpos"":11,""opos"":0}",1396120825392,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3D8YOU6S9FWFGPHX42L08FKATUXU61,A9IJW3JXD68PI,Approved,"Sat Mar 29 03:32:03 PDT 2014","Sat Mar 29 03:33:23 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_478_4"",""oid"":""comp_479_5"",""qpos"":8,""opos"":2}",1396089133870,"{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":0}",1396089133870,"{""quid"":""q_431_4"",""oid"":""comp_432_5"",""qpos"":1,""opos"":0}",1396089133870,"{""quid"":""q_433_4"",""oid"":""comp_434_5"",""qpos"":2,""opos"":1}",1396089133870,"{""quid"":""q_356_4"",""oid"":""comp_356_5"",""qpos"":3,""opos"":0}",1396089133870,"{""quid"":""q_506_4"",""oid"":""comp_510_5"",""qpos"":4,""opos"":0}",1396089133870,"{""quid"":""q_498_4"",""oid"":""comp_500_5"",""qpos"":5,""opos"":1}",1396089133870,"{""quid"":""q_511_4"",""oid"":""comp_513_5"",""qpos"":6,""opos"":0}",1396089133870,"{""quid"":""q_409_4"",""oid"":""comp_410_5"",""qpos"":7,""opos"":1}",1396089133870,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",33CKWXB73KW406P2W8ZZ2HOWAMK11B,A2Q9AI41EH40ME,Approved,"Sat Mar 29 03:43:43 PDT 2014","Sat Mar 29 03:50:25 PDT 2014","data/tests/wage_survey.csv",1396090166780,"{""quid"":""q_105_4"",""oid"":""comp_105_5"",""qpos"":3,""opos"":0}","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv",1396090166780,"{""quid"":""q_2_4"",""oid"":""comp_2_5"",""qpos"":0,""opos"":0}","{""quid"":""q_4_4"",""oid"":""comp_84_5"",""qpos"":1,""opos"":80}",1396090166780,"{""quid"":""q_101_4"",""oid"":""comp_102_5"",""qpos"":2,""opos"":1}",1396090166780,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3GDTJDAPVVNJ7VVCOFRC1JZ7M3V8MK,ALSHA3DAWJWRO,Approved,"Sat Mar 29 04:43:05 PDT 2014","Sat Mar 29 04:46:57 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_470_4"",""oid"":""comp_471_5"",""qpos"":1,""opos"":1}",1396093603059,"{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":1}",1396093603059,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3ZPBJO59KQD9WCQSEQMFV65CG89HD6,AL0YY2K3P1V4M,Approved,"Sat Mar 29 06:10:10 PDT 2014","Sat Mar 29 06:11:43 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_450_4"",""oid"":""comp_451_5"",""qpos"":5,""opos"":1}|{""quid"":""q_450_4"",""oid"":""comp_452_5"",""qpos"":5,""opos"":2}|{""quid"":""q_450_4"",""oid"":""comp_453_5"",""qpos"":5,""opos"":3}|{""quid"":""q_450_4"",""oid"":""comp_454_5"",""qpos"":5,""opos"":4}|{""quid"":""q_450_4"",""oid"":""comp_455_5"",""qpos"":5,""opos"":5}",1396098721504,"{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":1}",1396098721504,"{""quid"":""q_498_4"",""oid"":""comp_499_5"",""qpos"":1,""opos"":2}",1396098721504,"{""quid"":""q_466_4"",""oid"":""comp_467_5"",""qpos"":2,""opos"":1}",1396098721504,"{""quid"":""q_389_4"",""oid"":""comp_389_5"",""qpos"":3,""opos"":1}",1396098721504,"{""quid"":""q_506_4"",""oid"":""comp_509_5"",""qpos"":4,""opos"":1}",1396098721504,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",35GCEFQ6I60X55OPRNMAI4N5LL23ZL,A23VM3SZWYATBO,Approved,"Sat Mar 29 06:30:10 PDT 2014","Sat Mar 29 06:32:33 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_433_4"",""oid"":""comp_434_5"",""qpos"":5,""opos"":1}",1396099913340,"{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":0}",1396099913340,"{""quid"":""q_414_4"",""oid"":""comp_414_5"",""qpos"":1,""opos"":0}",1396099913340,"{""quid"":""q_466_4"",""oid"":""comp_466_5"",""qpos"":2,""opos"":0}",1396099913340,"{""quid"":""q_458_4"",""oid"":""comp_460_5"",""qpos"":3,""opos"":1}|{""quid"":""q_458_4"",""oid"":""comp_458_5"",""qpos"":3,""opos"":3}",1396099913340,"{""quid"":""q_412_4"",""oid"":""comp_413_5"",""qpos"":4,""opos"":0}",1396099913340,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",354P56DE9LFI5C3YY7VSZS2I38OS7A,A3M6I6UWU9AQQA,Approved,"Sat Mar 29 06:42:40 PDT 2014","Sat Mar 29 06:42:46 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_2_4"",""oid"":""comp_3_5"",""qpos"":0,""opos"":0}",1396100564745,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",326O153BMJAXC2ZQOPE9A38ZOSKDEP,AWJV1E4SN22KJ,Approved,"Sat Mar 29 07:01:45 PDT 2014","Sat Mar 29 07:10:55 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_2_4"",""oid"":""comp_2_5"",""qpos"":0,""opos"":0}",1396104425455,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3DOCMVPBTOQASK3G6IVVWVE2GPUNNF,AZF5L5E93FGW0,Approved,"Sat Mar 29 09:27:58 PDT 2014","Sat Mar 29 09:31:12 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_110_4"",""oid"":""comp_110_5"",""qpos"":5,""opos"":0}",1396110653733,"{""quid"":""q_2_4"",""oid"":""comp_2_5"",""qpos"":0,""opos"":1}",1396110653733,"{""quid"":""q_4_4"",""oid"":""comp_84_5"",""qpos"":1,""opos"":80}",1396110653733,"{""quid"":""q_101_4"",""oid"":""comp_101_5"",""qpos"":2,""opos"":0}",1396110653733,"{""quid"":""q_105_4"",""oid"":""comp_105_5"",""qpos"":3,""opos"":0}",1396110653733,"{""quid"":""q_107_4"",""oid"":""comp_107_5"",""qpos"":4,""opos"":0}",1396110653733,
3N7PQ0KLI51X8QZZ5Y3V9BR4UH13EK,"Wage Negotiation Survey","",3J88R45B2HAF7ZTXO3VWYMAVIINPXF,AP1C3ZE41AMH1,Approved,"Sat Mar 29 14:30:41 PDT 2014","Sat Mar 29 14:31:21 PDT 2014","data/tests/wage_survey.csv","/Users/etosch/dev/SurveyMan-public/output/wage_survey_survey1_1395531737917.csv","{""quid"":""q_101_4"",""oid"":""comp_101_5"",""qpos"":2,""opos"":0}",1396128670535,"{""quid"":""q_2_4"",""oid"":""comp_2_5"",""qpos"":0,""opos"":1}",1396128670535,"{""quid"":""q_4_4"",""oid"":""comp_87_5"",""qpos"":1,""opos"":83}",1396128670535,
